,x,y,t
10547,205.0,337.0,421.9200000000682
10548,205.0,337.0,421.96000000006825
10549,205.0,341.0,422.00000000006827
10550,206.0,349.0,422.0400000000683
10551,206.0,362.0,422.0800000000683
10552,207.0,374.0,422.12000000006833
10553,207.0,385.0,422.16000000006835
10554,207.0,394.0,422.20000000006837
10555,206.0,403.0,422.2400000000684
10556,201.0,412.0,422.2800000000684
10557,195.0,416.0,422.32000000006843
10558,190.0,419.0,422.36000000006845
10559,187.0,425.0,422.4000000000685
10560,183.0,431.0,422.4400000000685
10561,182.0,433.0,422.4800000000685
10562,182.0,433.0,422.52000000006853
10563,182.0,432.0,422.56000000006856
10564,181.0,431.0,422.6000000000686
10565,181.0,431.0,422.6400000000686
10566,182.0,431.0,422.6800000000686
10567,182.0,432.0,422.72000000006864
10568,183.0,432.0,422.76000000006866
10569,183.0,433.0,422.8000000000687
10570,185.0,436.0,422.8400000000687
10571,188.0,439.0,422.8800000000687
10572,191.0,442.0,422.92000000006874
10573,193.0,443.0,422.96000000006876
10574,195.0,442.0,423.0000000000688
10575,195.0,438.0,423.0400000000688
10576,193.0,429.0,423.0800000000688
10577,197.0,412.0,423.12000000006884
10578,199.0,404.0,423.16000000006886
10579,200.0,406.0,423.2000000000689
10580,201.0,412.0,423.2400000000689
10581,202.0,412.0,423.2800000000689
10582,201.0,411.0,423.32000000006894
10583,201.0,410.0,423.36000000006896
10584,201.0,411.0,423.400000000069
10585,201.0,411.0,423.440000000069
10586,202.0,411.0,423.480000000069
10587,202.0,410.0,423.52000000006905
10588,201.0,404.0,423.56000000006907
10589,201.0,392.0,423.6000000000691
10590,202.0,372.0,423.6400000000691
10591,203.0,359.0,423.6800000000691
10592,199.0,349.0,423.72000000006915
10593,193.0,337.0,423.76000000006917
10594,190.0,331.0,423.8000000000692
10595,197.0,334.0,423.8400000000692
10596,195.0,330.0,423.88000000006923
10597,189.0,327.0,423.92000000006925
10598,188.0,326.0,423.9600000000693
10599,189.0,325.0,424.0000000000693
10600,189.0,323.0,424.0400000000693
10601,188.0,322.0,424.08000000006933
10602,187.0,321.0,424.12000000006935
10603,187.0,322.0,424.1600000000694
10604,185.0,322.0,424.2000000000694
10605,179.0,322.0,424.2400000000694
10606,164.0,320.0,424.28000000006944
10607,146.0,321.0,424.32000000006946
10608,133.0,322.0,424.3600000000695
10609,122.0,327.0,424.4000000000695
10610,111.0,332.0,424.4400000000695
10611,106.0,331.0,424.48000000006954
10612,101.0,334.0,424.52000000006956
10613,100.0,337.0,424.5600000000696
10614,99.0,339.0,424.6000000000696
10615,99.0,341.0,424.6400000000696
10616,96.0,343.0,424.68000000006964
10617,93.0,342.0,424.72000000006966
10618,92.0,342.0,424.7600000000697
10619,92.0,343.0,424.8000000000697
10620,93.0,343.0,424.8400000000697
10621,93.0,343.0,424.88000000006974
10622,94.0,343.0,424.92000000006976
10623,94.0,344.0,424.9600000000698
10624,95.0,348.0,425.0000000000698
10625,98.0,361.0,425.0400000000698
10626,99.0,374.0,425.08000000006984
10627,101.0,391.0,425.12000000006987
10628,106.0,404.0,425.1600000000699
10629,112.0,413.0,425.2000000000699
10630,113.0,416.0,425.2400000000699
10631,114.0,422.0,425.28000000006995
10632,114.0,423.0,425.32000000006997
10633,118.0,423.0,425.36000000007
10634,121.0,422.0,425.40000000007
10635,120.0,421.0,425.44000000007003
10636,118.0,422.0,425.48000000007005
10637,117.0,424.0,425.52000000007007
10638,118.0,425.0,425.5600000000701
10639,118.0,425.0,425.6000000000701
10640,123.0,425.0,425.64000000007013
10641,136.0,424.0,425.68000000007015
10642,155.0,424.0,425.7200000000702
10643,172.0,425.0,425.7600000000702
10644,183.0,423.0,425.8000000000702
10645,194.0,417.0,425.84000000007023
10646,198.0,412.0,425.88000000007025
10647,198.0,412.0,425.9200000000703
10648,199.0,410.0,425.9600000000703
10649,202.0,402.0,426.0000000000703
10650,203.0,400.0,426.04000000007034
10651,204.0,403.0,426.08000000007036
10652,207.0,407.0,426.1200000000704
10653,208.0,407.0,426.1600000000704
10654,208.0,408.0,426.2000000000704
10655,207.0,407.0,426.24000000007044
10656,207.0,408.0,426.28000000007046
10657,207.0,408.0,426.3200000000705
10658,207.0,408.0,426.3600000000705
10659,206.0,404.0,426.4000000000705
10660,204.0,398.0,426.44000000007054
10661,204.0,387.0,426.48000000007056
10662,203.0,367.0,426.5200000000706
10663,203.0,355.0,426.5600000000706
10664,196.0,344.0,426.6000000000706
10665,188.0,334.0,426.64000000007064
10666,184.0,330.0,426.68000000007066
10667,192.0,331.0,426.7200000000707
10668,191.0,326.0,426.7600000000707
10669,189.0,325.0,426.8000000000707
10670,186.0,326.0,426.84000000007075
10671,186.0,326.0,426.88000000007077
10672,188.0,325.0,426.9200000000708
10673,189.0,323.0,426.9600000000708
10674,188.0,322.0,427.0000000000708
10675,188.0,322.0,427.04000000007085
10676,189.0,323.0,427.08000000007087
10677,188.0,324.0,427.1200000000709
10678,185.0,322.0,427.1600000000709
10679,172.0,321.0,427.20000000007093
10680,153.0,320.0,427.24000000007095
10681,136.0,322.0,427.28000000007097
10682,127.0,325.0,427.320000000071
10683,110.0,331.0,427.360000000071
10684,109.0,332.0,427.40000000007103
10685,103.0,331.0,427.44000000007105
10686,99.0,336.0,427.4800000000711
10687,100.0,339.0,427.5200000000711
10688,100.0,342.0,427.5600000000711
10689,98.0,342.0,427.60000000007113
10690,95.0,344.0,427.64000000007115
10691,93.0,344.0,427.6800000000712
10692,93.0,344.0,427.7200000000712
10693,94.0,344.0,427.7600000000712
10694,95.0,344.0,427.80000000007124
10695,95.0,348.0,427.84000000007126
10696,97.0,354.0,427.8800000000713
10697,100.0,366.0,427.9200000000713
10698,99.0,389.0,427.9600000000713
10699,102.0,398.0,428.00000000007134
10700,109.0,407.0,428.04000000007136
10701,114.0,415.0,428.0800000000714
10702,115.0,416.0,428.1200000000714
10703,114.0,420.0,428.1600000000714
10704,113.0,422.0,428.20000000007144
10705,115.0,424.0,428.24000000007146
10706,114.0,422.0,428.2800000000715
10707,116.0,421.0,428.3200000000715
10708,116.0,421.0,428.3600000000715
10709,116.0,421.0,428.40000000007154
10710,116.0,421.0,428.44000000007156
10711,119.0,421.0,428.4800000000716
10712,129.0,422.0,428.5200000000716
10713,149.0,424.0,428.5600000000716
10714,169.0,425.0,428.60000000007165
10715,183.0,425.0,428.64000000007167
10716,196.0,421.0,428.6800000000717
10717,205.0,415.0,428.7200000000717
10718,205.0,411.0,428.7600000000717
10719,202.0,410.0,428.80000000007175
10720,203.0,404.0,428.84000000007177
10721,204.0,400.0,428.8800000000718
10722,205.0,401.0,428.9200000000718
10723,208.0,404.0,428.96000000007183
10724,211.0,407.0,429.00000000007185
10725,211.0,408.0,429.04000000007187
10726,210.0,407.0,429.0800000000719
10727,209.0,407.0,429.1200000000719
10728,208.0,406.0,429.16000000007193
10729,208.0,403.0,429.20000000007195
10730,207.0,395.0,429.240000000072
10731,206.0,380.0,429.280000000072
10732,204.0,360.0,429.320000000072
10733,200.0,347.0,429.36000000007203
10734,193.0,337.0,429.40000000007205
10735,185.0,330.0,429.4400000000721
10736,186.0,330.0,429.4800000000721
10737,192.0,328.0,429.5200000000721
10738,190.0,326.0,429.56000000007214
10739,189.0,326.0,429.60000000007216
10740,186.0,328.0,429.6400000000722
10741,186.0,328.0,429.6800000000722
10742,187.0,327.0,429.7200000000722
10743,189.0,325.0,429.76000000007224
10744,188.0,324.0,429.80000000007226
10745,185.0,324.0,429.8400000000723
10746,183.0,325.0,429.8800000000723
10747,175.0,323.0,429.9200000000723
10748,160.0,321.0,429.96000000007234
10749,146.0,320.0,430.00000000007236
10750,132.0,322.0,430.0400000000724
10751,124.0,325.0,430.0800000000724
10752,113.0,330.0,430.1200000000724
10753,107.0,331.0,430.16000000007244
10754,101.0,335.0,430.20000000007246
10755,100.0,338.0,430.2400000000725
10756,100.0,341.0,430.2800000000725
10757,99.0,343.0,430.3200000000725
10758,96.0,344.0,430.36000000007255
10759,93.0,344.0,430.40000000007257
10760,93.0,344.0,430.4400000000726
10761,94.0,344.0,430.4800000000726
10762,94.0,343.0,430.5200000000726
10763,94.0,345.0,430.56000000007265
10764,94.0,348.0,430.60000000007267
10765,96.0,355.0,430.6400000000727
10766,96.0,365.0,430.6800000000727
10767,94.0,376.0,430.72000000007273
10768,96.0,386.0,430.76000000007275
10769,101.0,398.0,430.80000000007277
10770,104.0,406.0,430.8400000000728
10771,109.0,412.0,430.8800000000728
10772,116.0,415.0,430.92000000007283
10773,124.0,420.0,430.96000000007285
10774,127.0,423.0,431.0000000000729
10775,128.0,426.0,431.0400000000729
10776,128.0,428.0,431.0800000000729
10777,129.0,428.0,431.12000000007293
10778,127.0,428.0,431.16000000007296
10779,128.0,429.0,431.200000000073
10780,129.0,429.0,431.240000000073
10781,138.0,428.0,431.280000000073
10782,157.0,425.0,431.32000000007304
10783,178.0,424.0,431.36000000007306
10784,192.0,421.0,431.4000000000731
10785,202.0,414.0,431.4400000000731
10786,205.0,409.0,431.4800000000731
10787,203.0,410.0,431.52000000007314
10788,204.0,408.0,431.56000000007316
10789,205.0,401.0,431.6000000000732
10790,205.0,395.0,431.6400000000732
10791,205.0,395.0,431.6800000000732
10792,208.0,399.0,431.72000000007324
10793,210.0,402.0,431.76000000007326
10794,212.0,403.0,431.8000000000733
10795,211.0,403.0,431.8400000000733
10796,210.0,401.0,431.8800000000733
10797,210.0,397.0,431.92000000007334
10798,209.0,385.0,431.96000000007336
10799,208.0,363.0,432.0000000000734
10800,211.0,346.0,432.0400000000734
10801,219.0,332.0,432.0800000000734
10802,230.0,313.0,432.12000000007345
10803,239.0,301.0,432.16000000007347
10804,249.0,293.0,432.2000000000735
10805,266.0,284.0,432.2400000000735
10806,280.0,278.0,432.2800000000735
10807,290.0,275.0,432.32000000007355
10808,301.0,273.0,432.36000000007357
10809,310.0,270.0,432.4000000000736
10810,311.0,269.0,432.4400000000736
10811,318.0,265.0,432.48000000007363
10812,327.0,258.0,432.52000000007365
10813,336.0,252.0,432.56000000007367
10814,339.0,246.0,432.6000000000737
10815,346.0,240.0,432.6400000000737
10816,353.0,233.0,432.68000000007373
10817,356.0,228.0,432.72000000007375
10818,355.0,227.0,432.7600000000738
10819,356.0,225.0,432.8000000000738
10820,356.0,224.0,432.8400000000738
10821,356.0,224.0,432.88000000007384
10822,356.0,223.0,432.92000000007386
10823,356.0,224.0,432.9600000000739
10824,355.0,226.0,433.0000000000739
10825,355.0,227.0,433.0400000000739
10826,355.0,227.0,433.08000000007394
10827,355.0,227.0,433.12000000007396
10828,354.0,227.0,433.160000000074
10829,354.0,226.0,433.200000000074
10830,354.0,227.0,433.240000000074
10831,355.0,227.0,433.28000000007404
10832,355.0,227.0,433.32000000007406
10833,355.0,227.0,433.3600000000741
10834,355.0,227.0,433.4000000000741
10835,355.0,227.0,433.4400000000741
10836,355.0,228.0,433.48000000007414
10837,356.0,229.0,433.52000000007416
10838,361.0,229.0,433.5600000000742
10839,371.0,224.0,433.6000000000742
10840,387.0,218.0,433.6400000000742
10841,399.0,212.0,433.68000000007424
10842,406.0,205.0,433.72000000007426
10843,407.0,199.0,433.7600000000743
10844,412.0,194.0,433.8000000000743
10845,414.0,197.0,433.8400000000743
10846,418.0,198.0,433.88000000007435
10847,420.0,195.0,433.92000000007437
10848,419.0,195.0,433.9600000000744
10849,417.0,194.0,434.0000000000744
10850,417.0,195.0,434.04000000007443
10851,417.0,195.0,434.08000000007445
10852,417.0,194.0,434.12000000007447
10853,417.0,194.0,434.1600000000745
10854,417.0,193.0,434.2000000000745
10855,417.0,191.0,434.24000000007453
10856,418.0,187.0,434.28000000007455
10857,421.0,180.0,434.3200000000746
10858,423.0,165.0,434.3600000000746
10859,425.0,148.0,434.4000000000746
10860,426.0,133.0,434.44000000007463
10861,424.0,127.0,434.48000000007465
10862,415.0,123.0,434.5200000000747
10863,407.0,111.0,434.5600000000747
10864,406.0,109.0,434.6000000000747
10865,407.0,105.0,434.64000000007474
10866,404.0,102.0,434.68000000007476
10867,402.0,102.0,434.7200000000748
10868,401.0,104.0,434.7600000000748
10869,400.0,105.0,434.8000000000748
10870,400.0,105.0,434.84000000007484
10871,398.0,105.0,434.88000000007486
10872,390.0,104.0,434.9200000000749
10873,378.0,103.0,434.9600000000749
10874,352.0,103.0,435.0000000000749
10875,332.0,105.0,435.04000000007494
10876,323.0,110.0,435.08000000007496
10877,314.0,119.0,435.120000000075
10878,309.0,124.0,435.160000000075
10879,311.0,119.0,435.200000000075
10880,308.0,121.0,435.24000000007504
10881,306.0,125.0,435.28000000007506
10882,306.0,129.0,435.3200000000751
10883,307.0,129.0,435.3600000000751
10884,308.0,128.0,435.4000000000751
10885,308.0,127.0,435.44000000007514
10886,308.0,127.0,435.48000000007517
10887,308.0,127.0,435.5200000000752
10888,308.0,127.0,435.5600000000752
10889,307.0,126.0,435.6000000000752
10890,305.0,125.0,435.64000000007525
10891,305.0,125.0,435.68000000007527
10892,306.0,125.0,435.7200000000753
10893,307.0,126.0,435.7600000000753
10894,307.0,126.0,435.80000000007533
10895,307.0,126.0,435.84000000007535
10896,307.0,126.0,435.88000000007537
10897,307.0,126.0,435.9200000000754
10898,307.0,127.0,435.9600000000754
10899,307.0,130.0,436.00000000007543
10900,306.0,139.0,436.04000000007545
10901,306.0,153.0,436.0800000000755
10902,306.0,167.0,436.1200000000755
10903,306.0,179.0,436.1600000000755
10904,310.0,188.0,436.20000000007553
10905,318.0,201.0,436.24000000007555
10906,320.0,199.0,436.2800000000756
10907,322.0,202.0,436.3200000000756
10908,327.0,206.0,436.3600000000756
10909,331.0,208.0,436.40000000007564
10910,333.0,210.0,436.44000000007566
10911,333.0,212.0,436.4800000000757
10912,335.0,214.0,436.5200000000757
10913,336.0,214.0,436.5600000000757
10914,335.0,214.0,436.60000000007574
10915,335.0,213.0,436.64000000007576
10916,336.0,213.0,436.6800000000758
10917,336.0,213.0,436.7200000000758
10918,335.0,213.0,436.7600000000758
10919,335.0,213.0,436.80000000007584
10920,335.0,213.0,436.84000000007586
10921,338.0,214.0,436.8800000000759
10922,346.0,215.0,436.9200000000759
10923,359.0,215.0,436.9600000000759
10924,375.0,215.0,437.00000000007594
10925,384.0,214.0,437.04000000007596
10926,396.0,209.0,437.080000000076
10927,408.0,202.0,437.120000000076
10928,415.0,200.0,437.160000000076
10929,415.0,205.0,437.20000000007605
10930,417.0,201.0,437.24000000007607
10931,416.0,197.0,437.2800000000761
10932,415.0,193.0,437.3200000000761
10933,416.0,192.0,437.3600000000761
10934,418.0,194.0,437.40000000007615
10935,420.0,194.0,437.44000000007617
10936,421.0,193.0,437.4800000000762
10937,421.0,193.0,437.5200000000762
10938,421.0,193.0,437.56000000007623
10939,421.0,192.0,437.60000000007625
10940,420.0,193.0,437.64000000007627
10941,420.0,194.0,437.6800000000763
10942,421.0,193.0,437.7200000000763
10943,421.0,193.0,437.76000000007633
10944,421.0,194.0,437.80000000007635
10945,421.0,194.0,437.8400000000764
10946,421.0,194.0,437.8800000000764
10947,421.0,194.0,437.9200000000764
10948,420.0,193.0,437.96000000007643
10949,420.0,192.0,438.00000000007645
10950,421.0,191.0,438.0400000000765
10951,421.0,183.0,438.0800000000765
10952,422.0,167.0,438.1200000000765
10953,424.0,145.0,438.16000000007654
10954,423.0,132.0,438.20000000007656
10955,420.0,117.0,438.2400000000766
10956,412.0,108.0,438.2800000000766
10957,409.0,109.0,438.3200000000766
10958,410.0,108.0,438.36000000007664
10959,406.0,106.0,438.40000000007666
10960,402.0,106.0,438.4400000000767
10961,399.0,106.0,438.4800000000767
10962,400.0,103.0,438.5200000000767
10963,401.0,100.0,438.56000000007674
10964,401.0,98.0,438.60000000007676
10965,401.0,97.0,438.6400000000768
10966,401.0,97.0,438.6800000000768
10967,401.0,97.0,438.7200000000768
10968,402.0,98.0,438.76000000007684
10969,401.0,98.0,438.80000000007686
10970,397.0,98.0,438.8400000000769
10971,383.0,99.0,438.8800000000769
10972,356.0,101.0,438.9200000000769
10973,337.0,103.0,438.96000000007695
10974,328.0,108.0,439.00000000007697
10975,320.0,116.0,439.040000000077
10976,315.0,121.0,439.080000000077
10977,314.0,121.0,439.120000000077
10978,311.0,122.0,439.16000000007705
10979,308.0,126.0,439.20000000007707
10980,307.0,129.0,439.2400000000771
10981,308.0,128.0,439.2800000000771
10982,308.0,127.0,439.32000000007713
10983,308.0,127.0,439.36000000007715
10984,306.0,125.0,439.40000000007717
10985,305.0,125.0,439.4400000000772
10986,305.0,125.0,439.4800000000772
10987,305.0,126.0,439.52000000007723
10988,306.0,126.0,439.56000000007725
10989,306.0,126.0,439.6000000000773
10990,306.0,126.0,439.6400000000773
10991,306.0,126.0,439.6800000000773
10992,306.0,126.0,439.72000000007733
10993,306.0,126.0,439.76000000007735
10994,307.0,127.0,439.8000000000774
10995,307.0,127.0,439.8400000000774
10996,307.0,129.0,439.8800000000774
10997,306.0,139.0,439.92000000007744
10998,305.0,155.0,439.96000000007746
10999,306.0,177.0,440.0000000000775
11000,308.0,191.0,440.0400000000775
11001,315.0,199.0,440.0800000000775
11002,322.0,206.0,440.12000000007754
11003,323.0,207.0,440.16000000007756
11004,324.0,208.0,440.2000000000776
11005,328.0,209.0,440.2400000000776
11006,330.0,209.0,440.2800000000776
11007,332.0,208.0,440.32000000007764
11008,333.0,208.0,440.36000000007766
11009,334.0,210.0,440.4000000000777
11010,335.0,212.0,440.4400000000777
11011,335.0,212.0,440.4800000000777
11012,337.0,212.0,440.52000000007774
11013,346.0,213.0,440.56000000007776
11014,360.0,214.0,440.6000000000778
11015,377.0,214.0,440.6400000000778
11016,387.0,213.0,440.6800000000778
11017,389.0,210.0,440.72000000007785
11018,395.0,204.0,440.76000000007787
11019,403.0,199.0,440.8000000000779
11020,411.0,196.0,440.8400000000779
11021,412.0,201.0,440.8800000000779
11022,414.0,201.0,440.92000000007795
11023,414.0,199.0,440.96000000007797
11024,413.0,196.0,441.000000000078
11025,412.0,194.0,441.040000000078
11026,413.0,192.0,441.08000000007803
11027,415.0,192.0,441.12000000007805
11028,416.0,193.0,441.16000000007807
11029,417.0,194.0,441.2000000000781
11030,417.0,194.0,441.2400000000781
11031,417.0,193.0,441.28000000007813
11032,417.0,193.0,441.32000000007815
11033,417.0,193.0,441.3600000000782
11034,417.0,193.0,441.4000000000782
11035,417.0,193.0,441.4400000000782
11036,417.0,193.0,441.48000000007823
11037,417.0,190.0,441.52000000007826
11038,419.0,180.0,441.5600000000783
11039,421.0,160.0,441.6000000000783
11040,424.0,141.0,441.6400000000783
11041,422.0,134.0,441.68000000007834
11042,417.0,120.0,441.72000000007836
11043,411.0,109.0,441.7600000000784
11044,410.0,109.0,441.8000000000784
11045,413.0,107.0,441.8400000000784
11046,408.0,104.0,441.88000000007844
11047,402.0,104.0,441.92000000007846
11048,399.0,105.0,441.9600000000785
11049,399.0,105.0,442.0000000000785
11050,400.0,103.0,442.0400000000785
11051,401.0,101.0,442.08000000007854
11052,400.0,100.0,442.12000000007856
11053,399.0,100.0,442.1600000000786
11054,401.0,101.0,442.2000000000786
11055,400.0,101.0,442.2400000000786
11056,396.0,100.0,442.28000000007864
11057,381.0,101.0,442.32000000007866
11058,353.0,102.0,442.3600000000787
11059,335.0,104.0,442.4000000000787
11060,327.0,109.0,442.4400000000787
11061,318.0,117.0,442.48000000007875
11062,313.0,120.0,442.52000000007877
11063,315.0,113.0,442.5600000000788
11064,311.0,116.0,442.6000000000788
11065,310.0,121.0,442.6400000000788
11066,309.0,126.0,442.68000000007885
11067,310.0,126.0,442.72000000007887
11068,311.0,125.0,442.7600000000789
11069,310.0,123.0,442.8000000000789
11070,308.0,122.0,442.84000000007893
11071,307.0,122.0,442.88000000007895
11072,307.0,122.0,442.92000000007897
11073,307.0,123.0,442.960000000079
11074,308.0,123.0,443.000000000079
11075,308.0,123.0,443.04000000007903
11076,308.0,123.0,443.08000000007905
11077,308.0,123.0,443.1200000000791
11078,308.0,123.0,443.1600000000791
11079,308.0,123.0,443.2000000000791
11080,308.0,123.0,443.24000000007914
11081,308.0,123.0,443.28000000007916
11082,308.0,125.0,443.3200000000792
11083,308.0,132.0,443.3600000000792
11084,307.0,150.0,443.4000000000792
11085,306.0,171.0,443.44000000007924
11086,307.0,187.0,443.48000000007926
11087,311.0,196.0,443.5200000000793
11088,318.0,209.0,443.5600000000793
11089,321.0,211.0,443.6000000000793
11090,326.0,212.0,443.64000000007934
11091,331.0,213.0,443.68000000007936
11092,334.0,214.0,443.7200000000794
11093,334.0,216.0,443.7600000000794
11094,336.0,219.0,443.8000000000794
11095,338.0,219.0,443.84000000007944
11096,338.0,219.0,443.88000000007946
11097,338.0,218.0,443.9200000000795
11098,338.0,218.0,443.9600000000795
11099,338.0,217.0,444.0000000000795
11100,338.0,218.0,444.04000000007954
11101,339.0,219.0,444.08000000007956
11102,342.0,220.0,444.1200000000796
11103,348.0,223.0,444.1600000000796
11104,363.0,229.0,444.2000000000796
11105,377.0,237.0,444.24000000007965
11106,385.0,246.0,444.28000000007967
11107,391.0,258.0,444.3200000000797
11108,398.0,271.0,444.3600000000797
11109,403.0,286.0,444.40000000007973
11110,408.0,299.0,444.44000000007975
11111,412.0,315.0,444.48000000007977
11112,414.0,324.0,444.5200000000798
11113,416.0,326.0,444.5600000000798
11114,418.0,329.0,444.60000000007983
11115,418.0,332.0,444.64000000007985
11116,417.0,334.0,444.6800000000799
11117,417.0,337.0,444.7200000000799
11118,419.0,341.0,444.7600000000799
11119,422.0,341.0,444.80000000007993
11120,423.0,342.0,444.84000000007995
11121,424.0,342.0,444.88000000008
11122,424.0,342.0,444.92000000008
11123,423.0,342.0,444.96000000008
11124,423.0,344.0,445.00000000008004
11125,421.0,352.0,445.04000000008006
11126,418.0,367.0,445.0800000000801
11127,416.0,383.0,445.1200000000801
11128,414.0,397.0,445.1600000000801
11129,410.0,402.0,445.20000000008014
11130,406.0,407.0,445.24000000008016
11131,403.0,412.0,445.2800000000802
11132,399.0,416.0,445.3200000000802
11133,391.0,420.0,445.3600000000802
11134,385.0,423.0,445.40000000008024
11135,387.0,424.0,445.44000000008026
11136,389.0,426.0,445.4800000000803
11137,390.0,427.0,445.5200000000803
11138,389.0,427.0,445.5600000000803
11139,388.0,427.0,445.60000000008034
11140,388.0,426.0,445.64000000008036
11141,388.0,426.0,445.6800000000804
11142,388.0,426.0,445.7200000000804
11143,386.0,426.0,445.7600000000804
11144,381.0,426.0,445.80000000008044
11145,366.0,425.0,445.84000000008047
11146,350.0,425.0,445.8800000000805
11147,335.0,425.0,445.9200000000805
11148,325.0,421.0,445.9600000000805
11149,320.0,417.0,446.00000000008055
11150,320.0,413.0,446.04000000008057
11151,313.0,405.0,446.0800000000806
11152,310.0,401.0,446.1200000000806
11153,308.0,405.0,446.16000000008063
11154,306.0,407.0,446.20000000008065
11155,305.0,406.0,446.24000000008067
11156,305.0,407.0,446.2800000000807
11157,306.0,406.0,446.3200000000807
11158,306.0,407.0,446.36000000008073
11159,306.0,407.0,446.40000000008075
11160,306.0,406.0,446.4400000000808
11161,305.0,406.0,446.4800000000808
11162,303.0,407.0,446.5200000000808
11163,300.0,411.0,446.56000000008083
11164,296.0,416.0,446.60000000008085
11165,293.0,420.0,446.6400000000809
11166,294.0,422.0,446.6800000000809
11167,299.0,422.0,446.7200000000809
11168,305.0,417.0,446.76000000008094
11169,318.0,416.0,446.80000000008096
11170,327.0,419.0,446.840000000081
11171,328.0,423.0,446.880000000081
11172,329.0,425.0,446.920000000081
11173,328.0,426.0,446.96000000008104
11174,328.0,426.0,447.00000000008106
11175,329.0,426.0,447.0400000000811
11176,330.0,426.0,447.0800000000811
11177,330.0,426.0,447.1200000000811
11178,331.0,426.0,447.16000000008114
11179,334.0,426.0,447.20000000008116
11180,340.0,425.0,447.2400000000812
11181,354.0,424.0,447.2800000000812
11182,375.0,423.0,447.3200000000812
11183,389.0,422.0,447.36000000008124
11184,401.0,416.0,447.40000000008126
11185,409.0,411.0,447.4400000000813
11186,412.0,412.0,447.4800000000813
11187,414.0,413.0,447.5200000000813
11188,414.0,408.0,447.56000000008135
11189,412.0,402.0,447.60000000008137
11190,411.0,400.0,447.6400000000814
11191,411.0,400.0,447.6800000000814
11192,414.0,401.0,447.7200000000814
11193,416.0,402.0,447.76000000008145
11194,417.0,403.0,447.80000000008147
11195,417.0,401.0,447.8400000000815
11196,416.0,391.0,447.8800000000815
11197,415.0,369.0,447.92000000008153
11198,416.0,352.0,447.96000000008155
11199,412.0,337.0,448.00000000008157
11200,405.0,327.0,448.0400000000816
11201,398.0,320.0,448.0800000000816
11202,398.0,320.0,448.12000000008163
11203,397.0,321.0,448.16000000008165
11204,392.0,320.0,448.2000000000817
11205,383.0,320.0,448.2400000000817
11206,383.0,320.0,448.2800000000817
11207,387.0,318.0,448.32000000008173
11208,388.0,316.0,448.36000000008175
11209,389.0,315.0,448.4000000000818
11210,389.0,314.0,448.4400000000818
11211,389.0,314.0,448.4800000000818
11212,384.0,314.0,448.52000000008184
11213,367.0,315.0,448.56000000008186
11214,346.0,319.0,448.6000000000819
11215,328.0,328.0,448.6400000000819
11216,317.0,337.0,448.6800000000819
11217,309.0,344.0,448.72000000008194
11218,310.0,340.0,448.76000000008196
11219,308.0,344.0,448.800000000082
11220,307.0,346.0,448.840000000082
11221,305.0,349.0,448.880000000082
11222,303.0,348.0,448.92000000008204
11223,301.0,350.0,448.96000000008206
11224,300.0,351.0,449.0000000000821
11225,301.0,353.0,449.0400000000821
11226,302.0,359.0,449.0800000000821
11227,304.0,371.0,449.12000000008214
11228,306.0,385.0,449.16000000008216
11229,307.0,394.0,449.2000000000822
11230,308.0,400.0,449.2400000000822
11231,308.0,405.0,449.2800000000822
11232,305.0,405.0,449.32000000008225
11233,305.0,406.0,449.36000000008227
11234,312.0,412.0,449.4000000000823
11235,321.0,420.0,449.4400000000823
11236,326.0,429.0,449.4800000000823
11237,329.0,434.0,449.52000000008235
11238,337.0,439.0,449.56000000008237
11239,344.0,441.0,449.6000000000824
11240,350.0,443.0,449.6400000000824
11241,356.0,443.0,449.68000000008243
11242,362.0,441.0,449.72000000008245
11243,372.0,438.0,449.76000000008247
11244,381.0,434.0,449.8000000000825
11245,386.0,432.0,449.8400000000825
11246,389.0,430.0,449.88000000008253
11247,394.0,426.0,449.92000000008255
11248,402.0,416.0,449.9600000000826
11249,403.0,412.0,450.0000000000826
11250,406.0,411.0,450.0400000000826
11251,409.0,411.0,450.08000000008263
11252,410.0,409.0,450.12000000008265
11253,409.0,405.0,450.1600000000827
11254,408.0,403.0,450.2000000000827
11255,408.0,403.0,450.2400000000827
11256,408.0,404.0,450.28000000008274
11257,408.0,403.0,450.32000000008276
11258,408.0,402.0,450.3600000000828
11259,411.0,399.0,450.4000000000828
11260,413.0,388.0,450.4400000000828
11261,414.0,367.0,450.48000000008284
11262,416.0,351.0,450.52000000008286
11263,411.0,338.0,450.5600000000829
11264,404.0,329.0,450.6000000000829
11265,396.0,321.0,450.6400000000829
11266,395.0,322.0,450.68000000008294
11267,395.0,323.0,450.72000000008296
11268,386.0,321.0,450.760000000083
11269,379.0,320.0,450.800000000083
11270,381.0,318.0,450.840000000083
11271,388.0,315.0,450.88000000008304
11272,392.0,312.0,450.92000000008306
11273,392.0,312.0,450.9600000000831
11274,391.0,313.0,451.0000000000831
11275,390.0,313.0,451.0400000000831
11276,381.0,314.0,451.08000000008315
11277,362.0,316.0,451.12000000008317
11278,345.0,319.0,451.1600000000832
11279,328.0,327.0,451.2000000000832
11280,315.0,335.0,451.2400000000832
11281,308.0,342.0,451.28000000008325
11282,308.0,345.0,451.32000000008327
11283,307.0,352.0,451.3600000000833
11284,305.0,356.0,451.4000000000833
